City,Week,Product,Quantity Ordered
San Francisco,24,20in Monitor,13
San Francisco,24,27in 4K Gaming Monitor,22
San Francisco,24,27in FHD Monitor,45
San Francisco,24,34in Ultrawide Monitor,28
San Francisco,24,AA Batteries (4-pack),108
San Francisco,24,AAA Batteries (4-pack),139
San Francisco,24,Apple Airpods Headphones,67
San Francisco,24,Bose SoundSport Headphones,61
San Francisco,24,Flatscreen TV,22
San Francisco,24,Google Phone,22
San Francisco,24,LG Dryer,2
San Francisco,24,LG Washing Machine,2
San Francisco,24,Lightning Charging Cable,97
San Francisco,24,Macbook Pro Laptop,22
San Francisco,24,ThinkPad Laptop,10
San Francisco,24,USB-C Charging Cable,104
San Francisco,24,Vareebadd Phone,8
San Francisco,24,Wired Headphones,84
San Francisco,24,iPhone,33
San Francisco,25,20in Monitor,22
San Francisco,25,27in 4K Gaming Monitor,19
San Francisco,25,27in FHD Monitor,39
San Francisco,25,34in Ultrawide Monitor,21
San Francisco,25,AA Batteries (4-pack),137
San Francisco,25,AAA Batteries (4-pack),94
San Francisco,25,Apple Airpods Headphones,53
San Francisco,25,Bose SoundSport Headphones,52
San Francisco,25,Flatscreen TV,19
San Francisco,25,Google Phone,24
San Francisco,25,LG Dryer,3
San Francisco,25,LG Washing Machine,4
San Francisco,25,Lightning Charging Cable,103
San Francisco,25,Macbook Pro Laptop,27
San Francisco,25,ThinkPad Laptop,16
San Francisco,25,USB-C Charging Cable,108
San Francisco,25,Vareebadd Phone,4
San Francisco,25,Wired Headphones,81
San Francisco,25,iPhone,20
San Francisco,26,20in Monitor,17
San Francisco,26,27in 4K Gaming Monitor,27
San Francisco,26,27in FHD Monitor,25
San Francisco,26,34in Ultrawide Monitor,31
San Francisco,26,AA Batteries (4-pack),103
San Francisco,26,AAA Batteries (4-pack),115
San Francisco,26,Apple Airpods Headphones,64
San Francisco,26,Bose SoundSport Headphones,66
San Francisco,26,Flatscreen TV,16
San Francisco,26,Google Phone,27
San Francisco,26,LG Dryer,1
San Francisco,26,LG Washing Machine,2
San Francisco,26,Lightning Charging Cable,90
San Francisco,26,Macbook Pro Laptop,10
San Francisco,26,ThinkPad Laptop,26
San Francisco,26,USB-C Charging Cable,125
San Francisco,26,Vareebadd Phone,9
San Francisco,26,Wired Headphones,72
San Francisco,26,iPhone,30
San Francisco,27,20in Monitor,24
San Francisco,27,27in 4K Gaming Monitor,24
San Francisco,27,27in FHD Monitor,37
San Francisco,27,34in Ultrawide Monitor,16
San Francisco,27,AA Batteries (4-pack),116
San Francisco,27,AAA Batteries (4-pack),132
San Francisco,27,Apple Airpods Headphones,64
San Francisco,27,Bose SoundSport Headphones,60
San Francisco,27,Flatscreen TV,24
San Francisco,27,Google Phone,19
San Francisco,27,LG Dryer,3
San Francisco,27,LG Washing Machine,3
San Francisco,27,Lightning Charging Cable,114
San Francisco,27,Macbook Pro Laptop,28
San Francisco,27,ThinkPad Laptop,18
San Francisco,27,USB-C Charging Cable,112
San Francisco,27,Vareebadd Phone,15
San Francisco,27,Wired Headphones,102
San Francisco,27,iPhone,35
San Francisco,28,20in Monitor,24
San Francisco,28,27in 4K Gaming Monitor,22
San Francisco,28,27in FHD Monitor,30
San Francisco,28,34in Ultrawide Monitor,30
San Francisco,28,AA Batteries (4-pack),123
San Francisco,28,AAA Batteries (4-pack),140
San Francisco,28,Apple Airpods Headphones,72
San Francisco,28,Bose SoundSport Headphones,46
San Francisco,28,Flatscreen TV,20
San Francisco,28,Google Phone,29
San Francisco,28,LG Dryer,1
San Francisco,28,LG Washing Machine,5
San Francisco,28,Lightning Charging Cable,87
San Francisco,28,Macbook Pro Laptop,22
San Francisco,28,ThinkPad Laptop,17
San Francisco,28,USB-C Charging Cable,92
San Francisco,28,Vareebadd Phone,6
San Francisco,28,Wired Headphones,75
San Francisco,28,iPhone,23
San Francisco,29,20in Monitor,26
San Francisco,29,27in 4K Gaming Monitor,33
San Francisco,29,27in FHD Monitor,29
San Francisco,29,34in Ultrawide Monitor,23
San Francisco,29,AA Batteries (4-pack),127
San Francisco,29,AAA Batteries (4-pack),128
San Francisco,29,Apple Airpods Headphones,62
San Francisco,29,Bose SoundSport Headphones,57
San Francisco,29,Flatscreen TV,18
San Francisco,29,Google Phone,23
San Francisco,29,LG Dryer,4
San Francisco,29,LG Washing Machine,1
San Francisco,29,Lightning Charging Cable,103
San Francisco,29,Macbook Pro Laptop,20
San Francisco,29,ThinkPad Laptop,16
San Francisco,29,USB-C Charging Cable,113
San Francisco,29,Vareebadd Phone,11
San Francisco,29,Wired Headphones,86
San Francisco,29,iPhone,34
San Francisco,30,20in Monitor,9
San Francisco,30,27in 4K Gaming Monitor,28
San Francisco,30,27in FHD Monitor,30
San Francisco,30,34in Ultrawide Monitor,27
San Francisco,30,AA Batteries (4-pack),117
San Francisco,30,AAA Batteries (4-pack),134
San Francisco,30,Apple Airpods Headphones,67
San Francisco,30,Bose SoundSport Headphones,74
San Francisco,30,Flatscreen TV,25
San Francisco,30,Google Phone,18
San Francisco,30,LG Dryer,2
San Francisco,30,LG Washing Machine,2
San Francisco,30,Lightning Charging Cable,115
San Francisco,30,Macbook Pro Laptop,12
San Francisco,30,ThinkPad Laptop,14
San Francisco,30,USB-C Charging Cable,93
San Francisco,30,Vareebadd Phone,9
San Francisco,30,Wired Headphones,85
San Francisco,30,iPhone,26
San Francisco,31,20in Monitor,21
San Francisco,31,27in 4K Gaming Monitor,26
San Francisco,31,27in FHD Monitor,23
San Francisco,31,34in Ultrawide Monitor,19
San Francisco,31,AA Batteries (4-pack),97
San Francisco,31,AAA Batteries (4-pack),141
San Francisco,31,Apple Airpods Headphones,51
San Francisco,31,Bose SoundSport Headphones,66
San Francisco,31,Flatscreen TV,11
San Francisco,31,Google Phone,19
San Francisco,31,LG Dryer,2
San Francisco,31,LG Washing Machine,1
San Francisco,31,Lightning Charging Cable,80
San Francisco,31,Macbook Pro Laptop,14
San Francisco,31,ThinkPad Laptop,19
San Francisco,31,USB-C Charging Cable,77
San Francisco,31,Vareebadd Phone,8
San Francisco,31,Wired Headphones,72
San Francisco,31,iPhone,22
San Francisco,32,20in Monitor,7
San Francisco,32,27in 4K Gaming Monitor,26
San Francisco,32,27in FHD Monitor,21
San Francisco,32,34in Ultrawide Monitor,22
San Francisco,32,AA Batteries (4-pack),103
San Francisco,32,AAA Batteries (4-pack),108
San Francisco,32,Apple Airpods Headphones,45
San Francisco,32,Bose SoundSport Headphones,51
San Francisco,32,Flatscreen TV,19
San Francisco,32,Google Phone,16
San Francisco,32,LG Dryer,1
San Francisco,32,LG Washing Machine,3
San Francisco,32,Lightning Charging Cable,72
San Francisco,32,Macbook Pro Laptop,22
San Francisco,32,ThinkPad Laptop,25
San Francisco,32,USB-C Charging Cable,72
San Francisco,32,Vareebadd Phone,8
San Francisco,32,Wired Headphones,61
San Francisco,32,iPhone,25
San Francisco,33,20in Monitor,10
San Francisco,33,27in 4K Gaming Monitor,29
San Francisco,33,27in FHD Monitor,28
San Francisco,33,34in Ultrawide Monitor,20
San Francisco,33,AA Batteries (4-pack),102
San Francisco,33,AAA Batteries (4-pack),123
San Francisco,33,Apple Airpods Headphones,52
San Francisco,33,Bose SoundSport Headphones,71
San Francisco,33,Flatscreen TV,10
San Francisco,33,Google Phone,20
San Francisco,33,LG Dryer,2
San Francisco,33,LG Washing Machine,4
San Francisco,33,Lightning Charging Cable,72
San Francisco,33,Macbook Pro Laptop,13
San Francisco,33,ThinkPad Laptop,17
San Francisco,33,USB-C Charging Cable,86
San Francisco,33,Vareebadd Phone,4
San Francisco,33,Wired Headphones,70
San Francisco,33,iPhone,26
San Francisco,34,20in Monitor,14
San Francisco,34,27in 4K Gaming Monitor,22
San Francisco,34,27in FHD Monitor,32
San Francisco,34,34in Ultrawide Monitor,21
San Francisco,34,AA Batteries (4-pack),115
San Francisco,34,AAA Batteries (4-pack),80
San Francisco,34,Apple Airpods Headphones,55
San Francisco,34,Bose SoundSport Headphones,52
San Francisco,34,Flatscreen TV,21
San Francisco,34,Google Phone,18
San Francisco,34,LG Dryer,1
San Francisco,34,LG Washing Machine,2
San Francisco,34,Lightning Charging Cable,66
San Francisco,34,Macbook Pro Laptop,16
San Francisco,34,ThinkPad Laptop,16
San Francisco,34,USB-C Charging Cable,89
San Francisco,34,Vareebadd Phone,10
San Francisco,34,Wired Headphones,69
San Francisco,34,iPhone,17
San Francisco,35,20in Monitor,13
San Francisco,35,27in 4K Gaming Monitor,24
San Francisco,35,27in FHD Monitor,31
San Francisco,35,34in Ultrawide Monitor,19
San Francisco,35,AA Batteries (4-pack),80
San Francisco,35,AAA Batteries (4-pack),113
San Francisco,35,Apple Airpods Headphones,65
San Francisco,35,Bose SoundSport Headphones,59
San Francisco,35,Flatscreen TV,30
San Francisco,35,Google Phone,12
San Francisco,35,LG Dryer,4
San Francisco,35,LG Washing Machine,1
San Francisco,35,Lightning Charging Cable,83
San Francisco,35,Macbook Pro Laptop,17
San Francisco,35,ThinkPad Laptop,11
San Francisco,35,USB-C Charging Cable,76
San Francisco,35,Vareebadd Phone,6
San Francisco,35,Wired Headphones,84
San Francisco,35,iPhone,20
San Francisco,36,20in Monitor,15
San Francisco,36,27in 4K Gaming Monitor,18
San Francisco,36,27in FHD Monitor,21
San Francisco,36,34in Ultrawide Monitor,14
San Francisco,36,AA Batteries (4-pack),95
San Francisco,36,AAA Batteries (4-pack),101
San Francisco,36,Apple Airpods Headphones,59
San Francisco,36,Bose SoundSport Headphones,45
San Francisco,36,Flatscreen TV,15
San Francisco,36,Google Phone,19
San Francisco,36,LG Dryer,3
San Francisco,36,LG Washing Machine,1
San Francisco,36,Lightning Charging Cable,82
San Francisco,36,Macbook Pro Laptop,12
San Francisco,36,ThinkPad Laptop,12
San Francisco,36,USB-C Charging Cable,89
San Francisco,36,Vareebadd Phone,7
San Francisco,36,Wired Headphones,75
San Francisco,36,iPhone,21
San Francisco,37,20in Monitor,12
San Francisco,37,27in 4K Gaming Monitor,22
San Francisco,37,27in FHD Monitor,26
San Francisco,37,34in Ultrawide Monitor,23
San Francisco,37,AA Batteries (4-pack),103
San Francisco,37,AAA Batteries (4-pack),121
San Francisco,37,Apple Airpods Headphones,56
San Francisco,37,Bose SoundSport Headphones,43
San Francisco,37,Flatscreen TV,19
San Francisco,37,Google Phone,17
San Francisco,37,LG Dryer,3
San Francisco,37,LG Washing Machine,6
San Francisco,37,Lightning Charging Cable,82
San Francisco,37,Macbook Pro Laptop,14
San Francisco,37,ThinkPad Laptop,13
San Francisco,37,USB-C Charging Cable,87
San Francisco,37,Vareebadd Phone,12
San Francisco,37,Wired Headphones,65
San Francisco,37,iPhone,22
San Francisco,38,20in Monitor,13
San Francisco,38,27in 4K Gaming Monitor,13
San Francisco,38,27in FHD Monitor,29
San Francisco,38,34in Ultrawide Monitor,26
San Francisco,38,AA Batteries (4-pack),96
San Francisco,38,AAA Batteries (4-pack),101
San Francisco,38,Apple Airpods Headphones,54
San Francisco,38,Bose SoundSport Headphones,37
San Francisco,38,Flatscreen TV,19
San Francisco,38,Google Phone,12
San Francisco,38,LG Washing Machine,4
San Francisco,38,Lightning Charging Cable,94
San Francisco,38,Macbook Pro Laptop,8
San Francisco,38,ThinkPad Laptop,15
San Francisco,38,USB-C Charging Cable,92
San Francisco,38,Vareebadd Phone,5
San Francisco,38,Wired Headphones,89
San Francisco,38,iPhone,26
San Francisco,39,20in Monitor,12
San Francisco,39,27in 4K Gaming Monitor,23
San Francisco,39,27in FHD Monitor,22
San Francisco,39,34in Ultrawide Monitor,21
San Francisco,39,AA Batteries (4-pack),98
San Francisco,39,AAA Batteries (4-pack),86
San Francisco,39,Apple Airpods Headphones,56
San Francisco,39,Bose SoundSport Headphones,49
San Francisco,39,Flatscreen TV,16
San Francisco,39,Google Phone,12
San Francisco,39,LG Washing Machine,2
San Francisco,39,Lightning Charging Cable,66
San Francisco,39,Macbook Pro Laptop,14
San Francisco,39,ThinkPad Laptop,16
San Francisco,39,USB-C Charging Cable,84
San Francisco,39,Vareebadd Phone,4
San Francisco,39,Wired Headphones,73
San Francisco,39,iPhone,22
San Francisco,40,20in Monitor,28
San Francisco,40,27in 4K Gaming Monitor,41
San Francisco,40,27in FHD Monitor,39
San Francisco,40,34in Ultrawide Monitor,26
San Francisco,40,AA Batteries (4-pack),145
San Francisco,40,AAA Batteries (4-pack),161
San Francisco,40,Apple Airpods Headphones,89
San Francisco,40,Bose SoundSport Headphones,68
San Francisco,40,Flatscreen TV,29
San Francisco,40,Google Phone,33
San Francisco,40,LG Dryer,4
San Francisco,40,LG Washing Machine,1
San Francisco,40,Lightning Charging Cable,131
San Francisco,40,Macbook Pro Laptop,22
San Francisco,40,ThinkPad Laptop,22
San Francisco,40,USB-C Charging Cable,139
San Francisco,40,Vareebadd Phone,8
San Francisco,40,Wired Headphones,124
San Francisco,40,iPhone,44
San Francisco,41,20in Monitor,27
San Francisco,41,27in 4K Gaming Monitor,35
San Francisco,41,27in FHD Monitor,35
San Francisco,41,34in Ultrawide Monitor,41
San Francisco,41,AA Batteries (4-pack),149
San Francisco,41,AAA Batteries (4-pack),153
San Francisco,41,Apple Airpods Headphones,85
San Francisco,41,Bose SoundSport Headphones,71
San Francisco,41,Flatscreen TV,24
San Francisco,41,Google Phone,35
San Francisco,41,LG Dryer,8
San Francisco,41,LG Washing Machine,6
San Francisco,41,Lightning Charging Cable,166
San Francisco,41,Macbook Pro Laptop,21
San Francisco,41,ThinkPad Laptop,20
San Francisco,41,USB-C Charging Cable,146
San Francisco,41,Vareebadd Phone,9
San Francisco,41,Wired Headphones,110
San Francisco,41,iPhone,39
San Francisco,42,20in Monitor,25
San Francisco,42,27in 4K Gaming Monitor,32
San Francisco,42,27in FHD Monitor,33
San Francisco,42,34in Ultrawide Monitor,36
San Francisco,42,AA Batteries (4-pack),164
San Francisco,42,AAA Batteries (4-pack),155
San Francisco,42,Apple Airpods Headphones,87
San Francisco,42,Bose SoundSport Headphones,84
San Francisco,42,Flatscreen TV,32
San Francisco,42,Google Phone,31
San Francisco,42,LG Dryer,1
San Francisco,42,LG Washing Machine,3
San Francisco,42,Lightning Charging Cable,143
San Francisco,42,Macbook Pro Laptop,31
San Francisco,42,ThinkPad Laptop,25
San Francisco,42,USB-C Charging Cable,147
San Francisco,42,Vareebadd Phone,9
San Francisco,42,Wired Headphones,119
San Francisco,42,iPhone,33
San Francisco,43,20in Monitor,21
San Francisco,43,27in 4K Gaming Monitor,42
San Francisco,43,27in FHD Monitor,43
San Francisco,43,34in Ultrawide Monitor,37
San Francisco,43,AA Batteries (4-pack),141
San Francisco,43,AAA Batteries (4-pack),192
San Francisco,43,Apple Airpods Headphones,80
San Francisco,43,Bose SoundSport Headphones,94
San Francisco,43,Flatscreen TV,30
San Francisco,43,Google Phone,37
San Francisco,43,LG Dryer,4
San Francisco,43,LG Washing Machine,4
San Francisco,43,Lightning Charging Cable,140
San Francisco,43,Macbook Pro Laptop,33
San Francisco,43,ThinkPad Laptop,20
San Francisco,43,USB-C Charging Cable,136
San Francisco,43,Vareebadd Phone,11
San Francisco,43,Wired Headphones,139
San Francisco,43,iPhone,40
San Francisco,44,20in Monitor,30
San Francisco,44,27in 4K Gaming Monitor,38
San Francisco,44,27in FHD Monitor,37
San Francisco,44,34in Ultrawide Monitor,27
San Francisco,44,AA Batteries (4-pack),135
San Francisco,44,AAA Batteries (4-pack),187
San Francisco,44,Apple Airpods Headphones,82
San Francisco,44,Bose SoundSport Headphones,83
San Francisco,44,Flatscreen TV,28
San Francisco,44,Google Phone,26
San Francisco,44,LG Dryer,1
San Francisco,44,Lightning Charging Cable,137
San Francisco,44,Macbook Pro Laptop,21
San Francisco,44,ThinkPad Laptop,23
San Francisco,44,USB-C Charging Cable,132
San Francisco,44,Vareebadd Phone,15
San Francisco,44,Wired Headphones,101
San Francisco,44,iPhone,38
San Francisco,45,20in Monitor,31
San Francisco,45,27in 4K Gaming Monitor,36
San Francisco,45,27in FHD Monitor,36
San Francisco,45,34in Ultrawide Monitor,33
San Francisco,45,AA Batteries (4-pack),169
San Francisco,45,AAA Batteries (4-pack),185
San Francisco,45,Apple Airpods Headphones,101
San Francisco,45,Bose SoundSport Headphones,74
San Francisco,45,Flatscreen TV,22
San Francisco,45,Google Phone,27
San Francisco,45,LG Dryer,1
San Francisco,45,LG Washing Machine,5
San Francisco,45,Lightning Charging Cable,126
San Francisco,45,Macbook Pro Laptop,23
San Francisco,45,ThinkPad Laptop,23
San Francisco,45,USB-C Charging Cable,122
San Francisco,45,Vareebadd Phone,12
San Francisco,45,Wired Headphones,111
San Francisco,45,iPhone,43
San Francisco,46,20in Monitor,25
San Francisco,46,27in 4K Gaming Monitor,24
San Francisco,46,27in FHD Monitor,44
San Francisco,46,34in Ultrawide Monitor,18
San Francisco,46,AA Batteries (4-pack),140
San Francisco,46,AAA Batteries (4-pack),159
San Francisco,46,Apple Airpods Headphones,89
San Francisco,46,Bose SoundSport Headphones,71
San Francisco,46,Flatscreen TV,33
San Francisco,46,Google Phone,23
San Francisco,46,LG Dryer,2
San Francisco,46,LG Washing Machine,1
San Francisco,46,Lightning Charging Cable,125
San Francisco,46,Macbook Pro Laptop,31
San Francisco,46,ThinkPad Laptop,23
San Francisco,46,USB-C Charging Cable,123
San Francisco,46,Vareebadd Phone,16
San Francisco,46,Wired Headphones,103
San Francisco,46,iPhone,32
San Francisco,47,20in Monitor,22
San Francisco,47,27in 4K Gaming Monitor,25
San Francisco,47,27in FHD Monitor,39
San Francisco,47,34in Ultrawide Monitor,29
San Francisco,47,AA Batteries (4-pack),126
San Francisco,47,AAA Batteries (4-pack),168
San Francisco,47,Apple Airpods Headphones,84
San Francisco,47,Bose SoundSport Headphones,82
San Francisco,47,Flatscreen TV,34
San Francisco,47,Google Phone,34
San Francisco,47,LG Dryer,6
San Francisco,47,LG Washing Machine,4
San Francisco,47,Lightning Charging Cable,125
San Francisco,47,Macbook Pro Laptop,16
San Francisco,47,ThinkPad Laptop,15
San Francisco,47,USB-C Charging Cable,142
San Francisco,47,Vareebadd Phone,7
San Francisco,47,Wired Headphones,117
San Francisco,47,iPhone,50
San Francisco,48,20in Monitor,27
San Francisco,48,27in 4K Gaming Monitor,35
San Francisco,48,27in FHD Monitor,55
San Francisco,48,34in Ultrawide Monitor,28
San Francisco,48,AA Batteries (4-pack),149
San Francisco,48,AAA Batteries (4-pack),165
San Francisco,48,Apple Airpods Headphones,94
San Francisco,48,Bose SoundSport Headphones,74
San Francisco,48,Flatscreen TV,17
San Francisco,48,Google Phone,33
San Francisco,48,LG Dryer,5
San Francisco,48,LG Washing Machine,6
San Francisco,48,Lightning Charging Cable,128
San Francisco,48,Macbook Pro Laptop,22
San Francisco,48,ThinkPad Laptop,25
San Francisco,48,USB-C Charging Cable,140
San Francisco,48,Vareebadd Phone,9
San Francisco,48,Wired Headphones,134
San Francisco,48,iPhone,39
San Francisco,49,20in Monitor,28
San Francisco,49,27in 4K Gaming Monitor,49
San Francisco,49,27in FHD Monitor,61
San Francisco,49,34in Ultrawide Monitor,48
San Francisco,49,AA Batteries (4-pack),180
San Francisco,49,AAA Batteries (4-pack),230
San Francisco,49,Apple Airpods Headphones,100
San Francisco,49,Bose SoundSport Headphones,88
San Francisco,49,Flatscreen TV,39
San Francisco,49,Google Phone,43
San Francisco,49,LG Dryer,1
San Francisco,49,LG Washing Machine,8
San Francisco,49,Lightning Charging Cable,136
San Francisco,49,Macbook Pro Laptop,34
San Francisco,49,ThinkPad Laptop,27
San Francisco,49,USB-C Charging Cable,177
San Francisco,49,Vareebadd Phone,17
San Francisco,49,Wired Headphones,139
San Francisco,49,iPhone,31
San Francisco,50,20in Monitor,33
San Francisco,50,27in 4K Gaming Monitor,44
San Francisco,50,27in FHD Monitor,50
San Francisco,50,34in Ultrawide Monitor,53
